Museum,Specimen _Number,Species,Subspecies,Clade,Sex,Elevation,Body Mass (g),Body _Length _(mm),Head _Length _(mm),Bill Length (mm),Bill Width1 (mm),Bill Width2 (mm),Bill Width3 (mm),Bill Depth1 (mm),Bill Depth2 (mm),Bill Depth3 (mm),Proximal Bill Cross-Sectional_ Area (mm2),Mid-Length Bill Cross-Sectional Area (mm2),Distal Bill Cross-Sectional Area (mm2),Wing Length (mm),Primary 1 (mm),Primary 2 (mm),Primary 3 (mm),Primary 4 (mm),Primary 5 (mm),Primary 6 (mm),Primary 7 (mm),Primary 8 (mm),Primary 9 (mm),Width of Primary 1,Width of Primary 9,Tibiotarsus Width (mm),Tarsometatarsus Length (mm),Tarsometatarsus Width (mm),Digit 1 (mm),Digit 2 (mm),Digit 3 (mm),Digit 4 (mm),Ungual 1 (mm),Ungual 2 (mm),Ungual 3 (mm),Ungual 4 (mm),Central rectrix (mm),Lateral Retrices,Isometric Size Index,Wing Pointedness Index,Wing Convexity Index,Country,State/Province,Region,Locality,Preparation,Latitute (o South),Longitude (o West),Elevation1,Prin1 2,Prin2 2,Prin3 2,Prin4 2,Prin5 2,Species,Museum,Specimen_Number,D15N,D13C,Prct_Nitrogen,Prct_Carbon,C_N_Ratio, ?18O,Species,Museum,Specimen_Number,Isotope_Samp_ID,dDa,[H]a,,dDb,[H]b,Mean_dD
FMNH,61194,fuscus,,Small,m,3800f,,166,36.73,11.69,3.87,1.77,0.86,3.58,3,1.36,43.52550958,16.68185699,3.674406768,93.8,56.38,69.66,70.53,68.79,67.92,60.76,53.74,50.24,48.28,6.5,10.74,1.64,24.99,1.34,17.77,15.24,24.17,14.58,8.74,5.01,6.61,4.37,71.3,60.86,-1.068776562,0.53030475,1.482247143,Chile,Malleco,,Laguna Gualletue,,-38.667,71.283,1158,-3.499540443,0.453608981,0.103203559,0.585412393,-0.433987559,,,,,,,,,,,,,,,,,,,
FMNH,61195,fuscus,,Small,m,3800f,,168,35.91,12.21,3.22,1.55,0.64,3.93,2.8,0.7,39.75559839,13.63451212,1.407433509,95.72,59.43,73.06,74.86,73.12,72.61,63.77,58.38,53.54,51.02,6.52,10.04,1.96,22.59,1.59,18.47,15.67,21.26,15.82,10.22,5.22,5.81,4.69,64.91,48.02,-0.972176112,0.615066479,1.425747752,Chile,Malleco,,Laguna Gualletue,,-38.667,71.283,1158,-4.073469189,1.592432221,-0.417122051,-0.159149172,0.530238639,,,,,,,,,,,,,,,,,,,
FMNH,61197,fuscus,,Small,m,3800f,,167,39.3,11.97,4.3,1.75,0.89,4.34,3.02,1.51,58.6284021,16.60331717,4.221986367,99.01,66.16,73.72,75.08,73.14,71.99,64.45,58.21,53.81,52.44,6.92,10.33,1.78,26.66,1.52,19.89,15.7,22.39,17.46,10.8,5.28,6.91,5.28,68.17,58.83,-0.946470765,0.235980861,0.743426141,Chile,Malleco,,Laguna Gualletue,,-38.667,71.283,1158,-1.958788247,1.770562382,-0.002024748,-0.837413335,0.597522937,,,,,,,,,,,,,,,,,,,
FMNH,61198,fuscus,,Small,f,3800f,,156,38.09,11.95,4.16,1.99,0.74,4.02,3.18,0.77,52.53748226,19.88062663,1.790079494,92.82,56.59,66.26,65.89,66.61,65.14,59.04,53.68,50.42,49.01,6.65,8.88,1.98,24.51,1.44,19.12,15.09,22.72,16.02,11.01,5.31,6.5,5.04,63.97,54.94,-1.110775849,0.602222749,0.725288111,Chile,Malleco,,Laguna Gualletue,,-38.667,71.283,1158,-2.67498293,1.558980038,-0.544290457,-1.115252368,0.728449381,,,,,,,,,,,,,,,,,,,
FMNH,61199,fuscus,,Small,f,3800f,,154,39.16,12.01,4.02,1.57,0.77,3.84,2.71,0.97,48.49613747,13.36653426,2.346455553,91.04,57.74,68.24,69.18,68.43,67.51,59.46,54.35,51.43,49.06,6.48,9.67,1.95,23.85,1.42,18.48,14.95,23.22,15.52,10.52,4.26,6.8,4.89,67.48,57.22,-1.070860163,0.541620749,0.959186037,Chile,Malleco,,Laguna Gualletue,,-38.667,71.283,1158,-3.188340261,1.214967064,-0.209864787,-0.456982881,0.372195944,,,,,,,,,,,,,,,,,,,
FMNH,61200,fuscus,,Small,m,3800f,,172,36.2,12.13,4.07,1.77,0.88,3.85,2.94,0.77,49.22718609,16.34821985,2.128743182,97.04,62.72,74.51,74.16,72.5,71.4,62.67,56.95,53.29,50.69,6.95,9.19,2.01,24.94,1.26,20.42,14.74,22.2,17.57,10.91,5.26,6.32,5.42,70.06,57.37,-0.973114458,0.310056995,1.063657789,Chile,Malleco,,Laguna Gualletue,,-38.667,71.283,1158,-2.478755353,2.107134,-0.042534585,-0.659555756,0.236245183,,,,,,,,,,,,,,,,,,,
FMNH,120645,fuscus,,Small,m,,,169,36.95,12.26,4.39,1.99,0.68,3.89,3.13,1.25,53.6492919,19.56803816,2.670353756,97.55,61.23,71.88,72.99,71.42,69.07,61.41,55.04,50.25,48.02,6.86,9.38,1.91,24.01,1.42,18.67,15.33,19.9,15.1,10.12,4.53,5.3,4.58,69.8,61.64,-1.020965672,0.223067996,1.339614981,Chile,Magallanes,Isla Riesco,east end,,-52.822,72.158,45,-3.740136199,1.399633852,0.403545268,0.163209824,-0.092233089,,,,,,,,,,,,,,,,,,,
FMNH,120646,fuscus,,Small,m,,,178,38.1,10.27,4.34,1.86,0.69,3.87,3.13,1.14,52.76556189,18.28972411,2.471176781,98.64,61.1,70.91,72.22,71.22,68.67,59.73,54.21,50.22,47.88,6.75,11.02,2.05,23.94,1.29,19.91,16.36,24.4,16.14,9.54,5.53,6.62,4.86,70.21,61.3,-1.036439953,0.195698925,1.265764938,Chile,Magallanes,,"Rio Ciaike, near Argentine boundary",,-51.667,69.167,53,-2.40259655,1.572885929,0.330680416,0.034905061,-0.202114741,,,,,,,,,,,,,,,,,,,
FMNH,120647,fuscus,,Small,m,,,169,35.84,11.35,4.21,1.74,1.03,3.82,3.16,1.01,50.52372137,17.27373305,3.268198838,94.11,64.79,74.8,73.48,73.62,69.89,62.22,57.07,52.95,50.47,6.32,9.95,1.76,24.58,1.36,18.8,15.29,22.09,14.79,10.14,4.9,5.79,4.64,70.47,60.14,-0.970788071,0.158774899,0.842617997,Chile,Magallanes,,"Rio Ciaike, near Argentine boundary",,-51.667,69.167,53,-3.568728327,1.323877484,0.265777699,-0.458534979,0.195210868,,,,,,,,,,,,,,,,,,,
FMNH,120648,fuscus,,Small,m,,,164,34.96,11.3,3.81,1.71,0.99,3.56,2.73,1.14,42.61130612,14.66589698,3.545601469,91.67,62.77,73.2,73.21,72.23,69.64,61.32,55.3,51.72,49.65,6.28,10,1.95,22.95,1.19,17.39,15.27,20.84,14.39,9.42,5.01,5.78,5.16,65.33,57.94,-1.001026709,0.181403053,1.1139543,Chile,Magallanes,,Rio Ciaike,,-51.667,69.167,53,-4.254724232,1.123156245,0.20130921,-0.198997677,0.021707647,,,,,,,,,,,,,,,,,,,
FMNH,120649,fuscus,,Small,,,,178,36.79,12.53,3.73,1.71,0.62,3.71,2.77,1.12,43.47430162,14.88078192,2.181521939,93.54,73,74.1,73.8,73.39,71,62.13,56.78,52.76,50.22,6.37,8.53,2.09,27.13,1.56,19.89,16.15,22.85,16.91,10.97,4.94,6.21,5.45,71.54,61.97,-0.946529578,-0.250256105,0.185471235,Argentina,Tierra del Fuego,,Lago Yehuin,,-54.413,67.721,43,-2.110976366,1.757597506,0.562381102,-1.114201705,0.814839421,,,,,,,,,,,,,,,,,,,
FMNH,303521,fuscus,,Small,m,,,181,39.26,12.16,3.58,2.04,0.78,3.56,2.88,0.87,40.03897005,18.45748516,2.131884775,99.24,63.08,75.58,74.27,70.76,67.88,54.61,52.91,50.73,48.26,6.13,9.3,1.92,27.86,1.33,19.72,15.5,23.84,16.56,8.74,4.2,6.19,4.72,71.13,61.55,-1.034998033,-0.203511366,1.103415506,Chile,Magallanes,,Punta Arenas,,-53.148,70.906,21,-2.909366919,1.109420746,0.855206172,0.380478563,-0.113887477,,,,,,,,,,,,,,,,,,,
FMNH,303522,fuscus,,Small,m,,,179,37.94,12.04,3.91,1.66,0.91,4.37,3.11,1.1,53.67945119,16.21878623,3.144734246,103.34,61.4,74.34,73.78,73.6,68.87,53.97,49.35,49.57,47.52,7.49,11,1.94,24.46,1.45,17.62,16.64,22.22,14.57,11.02,4.45,6.72,5.2,74.11,66.99,-1.056136033,-0.247747807,1.812397359,Chile,Magallanes,,Punta Arenas,,-53.148,70.906,21,-2.690545279,2.269834899,1.044846805,0.853028734,-0.615322601,,,,,,,,,,,,,,,,,,,
FMNH,303523,fuscus,,Small,,,,179,40.36,12.71,3.42,1.67,1,3.67,2.75,0.7,39.43138603,14.42776426,2.199114858,93.92,62.69,72.76,72.96,70.93,68.78,59.31,55.84,53.37,49.21,5.62,8.25,1.74,23.28,1.33,17.61,13.45,20.35,14.02,9.04,5.55,6.62,4.99,68.23,59.82,-1.006925489,0.234933327,0.688496931,Argentina,Buenos Aires,,La Plata,,-34.917,57.65,26,-3.764556979,0.541693448,0.221617888,-0.35947861,0.07541815,,,,,,,,,,,,,,,,,,,
FMNH,303524,fuscus,,Small,f,,,195,38.9,12.1,4.24,1.66,0.74,3.71,2.73,1.19,49.41850908,14.23706959,2.766486491,99.51,60.36,73.03,73.58,72.59,69.07,60.58,54.65,52.11,50.67,6.42,10.12,1.78,24.79,1.53,18.08,14.17,22.78,15.49,9.16,4.41,5.94,4.26,68.92,59.93,-1.01245011,0.292640745,1.339043635,Argentina,Buenos Aires,,La Plata,,-34.917,57.65,26,-3.878475341,0.724139083,0.385209117,0.539690173,-0.058642989,,,,,,,,,,,,,,,,,,,
FMNH,303525,fuscus,,Small,f,,,182,34.21,11.37,3.88,2.24,1.43,3.63,2.57,1.2,44.24744757,18.08552059,5.390972994,93.06,57.85,68.36,68.62,67.69,64.24,57.14,50.83,47.22,44.82,6.84,9.08,1.71,25.86,1.49,19.84,14.87,22.95,14.77,10.59,5.34,5.84,4.55,73.18,60.7,-1.122608992,0.1311228,1.369647099,Chile,Magallanes,,Punta Arenas,,-53.148,70.906,21,-3.308067892,1.975228307,0.420762159,0.040206054,-0.052364901,,,,,,,,,,,,,,,,,,,
FMNH,303526,fuscus,,Small,m,,,200,39.78,12.12,3.98,1.85,1.28,3.85,3.02,1.61,48.13862423,17.55207816,6.474194141,100.38,66.36,77.71,78.96,77.69,75.63,68.88,61.74,57.82,55.72,7.29,11.49,1.81,28.94,1.87,20.17,16.56,23.84,16.87,9.33,4.81,5.85,4.65,71.23,64.44,-0.864214539,0.482881848,0.944017837,Argentina,San Luis,,,,-33.299,66.349,711,-2.111630018,0.430097657,0.235532039,0.108743503,0.414382193,,,,,,,,,,,,,,,,,,,
FMNH,303527,fuscus,,Small,f,,,176,36.41,12.01,4.41,1.81,1.11,4.13,3.33,1.21,57.21876948,18.9353214,4.219473093,95.39,60.48,69.76,70.39,68.29,66.24,57.2,51.29,50.1,46.17,7.19,8.22,1.78,26.54,1.22,19.05,13.56,22.04,15.86,9.69,4.59,5.67,4.49,69.71,57.63,-1.082140561,0.09807124,0.99056687,Argentina,Santa Cruz,,"Rio Coy, near",,-50.967,69.183,29,-3.651133536,1.251185439,0.340713521,-0.267170996,0.089494942,,,,,,,,,,,,,,,,,,,
LSUMZ,53302,fuscus,,Small,M,,,186,39.34,12.92,3.62,1.61,1,3.69,2.99,1.06,41.96476635,15.12331288,3.330088213,98.4,62.83,77.01,75.59,75.62,72.34,62.7,57.18,52.91,50.76,6.39,10.78,2.12,25.76,1.27,19.1,15.86,19.95,15.3,9.65,5.14,6.55,5.38,70.34,60.2,-0.952227533,0.22810168,1.469032181,Argentina,Chubut Prov.,,El Hoyo,Study Skin,,,0,-2.777623454,1.39167317,0.346874584,0.236455651,-0.307007592,,,,,,,,,,,,,,,,,,,
LSUMZ,54508,fuscus,,Small,M,,,176,40.63,13.23,3.15,1.71,0.94,3.83,2.8,1.05,37.90174457,15.04194563,3.100751949,103.05,65.29,78.58,77.58,76.22,70.68,60.68,55.59,53.09,50.41,7.12,10.66,2.11,25.52,1.49,20.09,16.55,23.86,18.14,11,5.26,6.46,5.24,73.7,66.23,-0.949262428,-0.068118129,1.338145344,Argentina,Río Negro Prov.,,"El Bolsón, km 5 N",Study Skin,,,0,-1.517665669,2.083309442,0.802077803,0.275130453,-0.284365562,,,,,,,,,,,,,,,,,,,
LSUMZ,69970,fuscus,,Small,F,,,189,40.57,12.5,3.62,1.71,0.85,3.68,2.64,0.97,41.85104069,14.18240588,2.590243143,94.92,61.13,70.98,70.63,70.07,69.47,61.78,55.47,50.73,48.38,6.48,9.57,1.5,23.87,1.41,19.86,15.31,22.74,16.95,11.43,5.44,7.04,5.61,73.19,63.38,-1.028210193,0.329355299,1.051962646,Argentina,Chubut Prov.,,El Hoyo,Study Skin,,,0,-2.012320569,2.055109235,0.079612258,-0.483220874,-0.005278409,,,,,,,,,,,,,,,,,,,
LSUMZ,69971,fuscus,,Small,M,,,182,40,12.61,4.22,1.74,0.86,3.82,3.02,0.81,50.64373021,16.50844108,2.188433442,94.63,58.21,69.4,70.63,69.12,68.05,59.42,54.1,50.7,49.17,6.4,9.06,1.54,24.09,1.34,19.94,15.2,25.62,16.18,10.1,5.1,6.99,5.48,69.3,59.39,-1.062273242,0.428419885,1.203782857,Argentina,Chubut Prov.,,El Hoyo,Study Skin,,,0,-2.219165208,1.638399628,-0.081442913,-0.210599909,-0.011853967,,,,,,,,,,,,,,,,,,,
LSUMZ,69972,fuscus,,Small,F,,,176,39.85,12.35,4.17,1.8,1.02,3.71,3.12,1.24,48.60263747,17.64318434,3.973486388,91.76,60.38,69.99,69.48,66.98,65.53,58.63,54.2,51.28,49.13,7.13,9.65,1.54,25.25,1.34,21.06,16.58,23.12,17,10.47,5.53,6.19,5.22,68.37,59.43,-1.069363112,0.280645721,0.530153748,Argentina,Chubut Prov.,,Cushamen,Study Skin,,,0,-2.13868653,1.673084232,-0.074671697,-1.140694673,0.466145416,,,,,,,,,,,,,,,,,,,
NMNH,48858,fuscus,,Small,Male: Adult,,,186,41.23,12.3,4.36,2.16,0.83,4.15,3.22,1.14,56.84397747,21.85040522,2.972574969,99.28,61.1,73.11,72.62,73.18,69.7,59.26,56.08,50.78,45.05,6.59,7.62,1.9,24,1.44,19.97,15.39,24.41,16.33,9.62,5.11,6.26,4.95,66.94,58.64,-1.013352774,0.219403714,1.337689126,Chile,Region Metropolitana De Santiago,,Santiago,Skin: Whole,-33.425,70.566,667,-2.42683921,1.640487052,0.289151557,0.129300944,-0.004142892,fus,NMNH,48858,11.063722400,-21.548070600,13.000112800,42.349656100,3.257637588,6.000445,fus,NMNH,48858,fus-N48858a,-81.4,4.99,fus-n48858b,-89.6,4.89,-85.506
NMNH,48859,fuscus,,Small,Male,,,195,41.42,13.74,3.89,1.82,0.75,4.23,3.57,1.27,51.69396464,20.41218411,2.992367003,98.2,62.71,72.78,71.69,73.29,64.31,58.38,53.81,52.16,48.3,6.96,8.43,1.71,24.83,1.72,17,14.46,22.03,15.05,9.1,4.48,5.43,5.01,71.13,61.6,-1.032204985,0.056145855,0.746603369,Chile,Region Metropolitana De Santiago,,"Santiago, Vicinity of",Skin: Whole,-33.425,70.566,667,-3.344926354,0.278748352,0.658959505,0.19217378,0.288266103,fus,NMNH,48859,8.121866400,-21.122085200,13.625547600,43.879176600,3.220360597,11.7489632,fus,NMNH,48859,fus-N48859a,-83.4,9.00,fus-n48859b,-90.2,5.13,-86.801
NMNH,116171,fuscus,,Small,Male: uncertain,,,175,40.29,12.05,4.07,1.74,0.77,3.58,2.85,1.19,45.77488992,15.57915797,2.878641348,93.78,61.88,66.97,65.93,63.62,53.18,48.5,47.31,44.9,43.45,5.95,9.12,1.57,22.53,1.86,19.13,13.49,23.12,16.21,9.41,4.58,5.22,4.76,67.18,56.34,-1.225626575,-0.647069596,0.040267546,Chile,Magallanes Y Antartica Chilena,,"Elizabeth Island, Strait of Magellan",Skin: Whole,-54.117,73.183,0,-4.143775588,1.508620289,1.092039716,-0.679225414,1.158895037,fus,NMNH,116171,24.284304800,-20.743322200,13.131224300,42.104397600,3.206433508,7.683674,fus,NMNH,116171,fus-N116171a,-71.3,4.78,fus-n116171b,-78.3,4.77,-74.781
NMNH,116223,fuscus,,Small,Male,,,163,38.23,12.17,3.73,1.65,0.62,3.9,2.71,1.12,45.70074833,14.04763155,2.181521939,97.84,55.69,67.86,68.19,67.96,64.4,55.76,47,45.65,44.21,6.27,10.73,1.61,23.98,1.81,18.98,11.61,21.19,14.06,9.06,3.97,5.24,3.75,69.3,55.3,-1.159797085,0.041870101,2.028116503,Chile,Magallanes Y Antartica Chilena,,"Gregory Bay, Strait of Magellan",Skin: Whole,-53.48,70.783,0,-5.400234884,1.575923553,0.810337768,1.421660659,-0.106673188,fus,NMNH,116223,8.487130400,-21.423128000,12.840742100,41.774143700,3.253249958,7.9416464,fus,NMNH,116223,fus-N116223a,-76.9,5.40,fus-n116223b,-82.9,4.82,-79.897
NMNH,147430,fuscus,,Small,Unknown,,,178,39.99,11.98,4.09,2.05,0.89,4.28,3.55,1.45,54.99420772,22.86294054,4.054225319,95.12,57.01,67.36,68.17,67.86,66.99,59.83,53.32,50.36,48.01,6.31,8.92,1.7,26.19,1.35,21.38,13.3,22.55,15.02,10.17,5.51,6.57,4.98,71.42,58.54,-1.089270254,0.543264927,1.089544645,Chile,,,,Skin: Whole,,,,-2.408091743,1.642682664,-0.155502562,-0.521825854,0.100958626,fus,NMNH,147430,8.833637600,-20.664618200,13.259999100,43.409205600,3.273695969,7.8724584,fus,NMNH,147430,fus-N147430a,-85.9,5.26,fus-n147430b,-86.7,4.99,-86.325
NMNH,147431,fuscus,,Small,Male,,,193,41.02,13.48,2.85,2.03,1.08,3.84,3.22,0.72,34.38159,20.53533454,2.442902447,96.65,59.82,73.67,72.99,72.28,70.01,61.74,55.34,51.83,50.91,6.64,10.15,1.59,25.7,1.47,21.09,15.17,21.88,15.68,9.97,4.02,5.81,4.68,67.16,54.44,-1.007346638,0.360300639,1.430220686,Chile,,,,Skin: Whole,,,,-3.496753476,1.84776777,0.048045667,0.044753785,0.20692213,fus,NMNH,147431,7.160333600,-21.639564000,13.771592800,44.332119300,3.219098905,11.2577284,fus,NMNH,147431,fus-N147431a,-68.1,5.22,fus-n147431b,-68.4,5.15,-68.235
NMNH,159890,fuscus,,Small,Female,,,177,39.7,13.48,4.33,2.02,0.83,4.47,3.69,0.82,60.80583997,23.41680332,2.13816796,95.06,57.87,65.6,65.91,63.03,63.11,54.2,48.44,42.77,43.66,6.11,9.04,1.65,26,2.12,19.92,14.63,21.42,14.12,9.49,4.2,5.83,4.22,71.05,60.23,-1.196826495,-0.15900882,1.436986113,Argentina,Santa Cruz,,"Mount Tigre, Near",Skin: Whole,-51.333,69.083,92,-3.409118452,1.750540323,0.940607032,0.823102974,0.379402529,fus,NMNH,159890,10.405260000,-21.815664200,13.412139900,43.600534300,3.250826089,9.690126,fus,NMNH,159890,fus-N159890a,-73.9,5.32,fus-n159890b,-96.0,4.94,-84.920
NMNH,285132,fuscus,,Small,Male: Immature,6000 ft,,171,40.05,12.85,4.33,1.92,0.84,3.85,3.31,0.54,52.37192033,19.96544963,1.425026428,95.55,58.71,69.5,71.77,70.5,69.34,61.89,51.84,48.66,46.08,6.88,10.85,1.82,24.15,1.25,20.54,14.56,24.54,17.22,10.76,5.99,6.56,6.25,63.62,56.23,-1.05907672,0.284265455,1.835739243,Argentina,Mendoza,,"Potrerillos, El Salto",Skin: Whole,-32.95,69.2,1829,-1.842937973,2.78821743,-0.063971013,0.015552317,-0.168912485,fus,NMNH,285132,7.491045600,-22.802415600,13.422037700,43.569118300,3.246088208,6.9483044,fus,NMNH,285132,fus-N285132a,-72.7,5.01,fus-n285132b,-81.3,4.77,-76.982
NMNH,485619,fuscus,,Small,Female,0 m,31,178,40.15,14.19,3.89,2.1,0.97,4.18,3.26,0.59,51.08292487,21.50734331,1.797933476,95.45,54.33,70.48,71.45,69.04,66.95,53.85,50.85,49,47.95,6.38,9.04,1.97,24.52,1.65,20.53,13.75,21.01,14.54,9.87,4.55,5.67,4.02,66.97,58.73,-1.113370122,0.3008309,1.91651789,Chile,Magallanes Y Antartica Chilena,,"Navarino Island, Puerto Williams",Skin: Whole,-54.933,67.6,0,-3.616170117,1.895477816,0.426911708,0.836758842,-0.204528299,fus,NMNH,485619,12.643242400,-20.888924600,13.927523500,44.871668700,3.221798096,10.3642148,fus,NMNH,485619,fus-N485619a,-57.8,5.36,fus-n485619b,-49.0,5.05,-53.393
NMNH,485622,fuscus,,Small,Male,0 m,34,176,40.2,12.23,3.67,3.08,1.02,3.89,1.99,0.84,44.8503192,19.25544969,2.691716586,99.98,61.78,72.34,72.83,71.41,68.01,36.17,46.44,26.52,32.81,5.56,10.6,2,24.46,1.66,21.9,14.42,21.85,15.74,9.83,4.14,6.45,4.51,66.41,55.52,-1.291758688,-2.338151017,5.094016297,Chile,Magallanes Y Antartica Chilena,,"Navarino Island, Porto Williams",Skin: Whole,-54.933,67.6,0,-4.308389924,7.041978714,3.691042841,4.796724427,-2.033657392,fus,NMNH,485622,13.251357600,-21.878627400,13.685529600,44.140242300,3.225322190,7.5284952,fus,NMNH,485622,fus-N485622a,-47.2,5.19,fus-n485622b,-42.0,4.96,-44.590
NMNH,485623,fuscus,,Small,Male,0 m,31,162,39.47,12.57,3.89,2.19,1.1,3.78,3.14,0.91,46.1946067,21.60347604,3.144734246,93.4,58.09,70.91,71.46,69.81,66.02,53.53,44.21,43.64,44.45,5.67,9.2,1.79,24.4,1.29,17.6,13.38,21.8,11.92,7.64,4.4,5.2,4.61,70.04,62.14,-1.152680822,-0.469728567,2.677873853,Chile,Magallanes Y Antartica Chilena,,"Navarino Island, Porto Williams",Skin: Whole,-54.933,67.6,0,-4.819861067,1.488347033,1.626338904,2.450760749,-1.387894598,fus,NMNH,485623,11.445768800,-19.239092000,13.777822300,44.266259700,3.212863306,8.9725476,fus,NMNH,485623,fus-N485623a,-46.0,5.06,fus-n485623b,-49.6,5.01,-47.812
NMNH,485624,fuscus,,Small,Male,600 m,36.2,168,35.89,12.31,3.15,1.63,0.74,3.25,2.59,0.93,32.16205479,13.26286171,2.162044064,98.69,57.91,68.92,69.91,68.18,65.8,57.37,51.92,47.53,44.94,6.1,10.67,1.55,25.35,1.63,20.32,12.62,21.56,14.26,10.39,4.98,5.51,5.1,70.7,61.35,-1.10458587,0.172057973,1.477426319,Chile,Magallanes Y Antartica Chilena,,"Navarino Island, Porto Williams",Skin: Whole,-54.933,67.6,600,-4.04324027,1.964284566,0.412677873,0.273356797,0.053756154,fus,NMNH,485624,5.781215200,-22.661732200,14.114332100,45.609280700,3.231416150,6.63597,fus,NMNH,485624,,,,fus-n485624b,-77.9,4.90,-77.920
AMNH,147278,nigrofumosus,,Large,not recorded,,,208,48.65,19.53,5.38,2.64,0.93,4.73,3.89,1.19,79.94536489,32.26289992,3.47680059,112.72,64.17,78.81,80.9,80.1,73.59,67.8,64.09,61.15,59.63,8.16,11.86,3.5,34.56,2.2,20.37,18.11,27.49,20.79,9.3,6.77,7.47,7.26,79.17,66.49,-0.846558716,0.703055539,0.81622267,Chile,,,Tofo,,-33.367,70.65,515,4.335972656,-0.329261615,0.220570441,0.315362731,0.39632351,nig,AMNH,147278,18.830728800,-12.905900000,12.210049300,40.795924700,3.341176084,8.143883115,nig,AMNH,147278,nig-A147278a,-75.2,5.07,nig-a147278b,-83.9,4.95,-79.513
AMNH,147387,nigrofumosus,,Large,,,,218,49.72,21.16,6.5,2.77,1.12,5.48,4.31,1.05,111.9035303,37.50653221,3.694512961,110.57,64.01,77.12,78.15,78.26,77.39,72.53,64.11,62.09,57.71,8.55,12.46,3.39,32.22,2.13,20.61,18.44,30.02,21.41,9.31,6.19,7.42,6.82,85.3,70.14,-0.836912942,0.951500883,0.738711304,,,,,,,,,5.218302378,-0.70855214,0.182691872,0.394551787,0.061876155,nig,AMNH,147387,18.400384800,-13.662085300,12.565232300,41.002524600,3.263172826,6.138642742,nig,AMNH,147387,nig-A147387a,-59.3,5.54,nig-a147387b,-77.1,5.08,-68.194
AMNH,147388,nigrofumosus,,Large,male,,,209,47.41,21.49,5.8,2.5,0.96,5.24,4.55,1.13,95.47928393,35.73561643,3.407999711,115.3,63.44,77.25,78.96,78.24,77.39,72.17,66.33,61.69,58.72,8.53,12.76,2.8,31.27,2.27,19.88,18.65,28.11,21.42,8.69,6.18,7.37,6.58,85.11,73.2,-0.831821792,1.005001146,0.763409271,Chile,,,60 miles north of Coquimbo,,-29.967,71.3,60,4.223761406,-1.104431492,0.182123582,0.655236969,0.014115609,nig,AMNH,147388,17.956029600,-13.032095200,12.782057600,41.402737900,3.239129348,6.071607529,nig,AMNH,147388,nig-A147388a,-67.0,5.20,nig-a147388b,-75.6,4.97,-71.275
AMNH,748529,nigrofumosus,,Large,female,,,236,50.8,19.13,5.71,2.51,1.19,5.71,4.95,1.62,102.428801,39.03271792,6.056362318,110.23,63.33,77,78.07,76.84,75.25,71.29,68.68,62.76,60.37,8.48,12.37,3.38,34.14,2.03,21.54,20.32,30.86,22.34,9.41,7.32,7.71,6.54,87.88,75.4,-0.835624029,1.085763323,0.290684712,Chile,Valparaiso,,,,-33.05,71.6,55,6.31309734,-1.118246453,0.048146403,-0.173683068,0.003339213,nig,AMNH,748529,17.802907200,-12.494779700,13.738610700,44.379014600,3.230240347,7.985213502,nig,AMNH,748529,nig-A748529a,-60.7,5.72,nig-a748529b,-72.0,5.15,-66.344
FMNH,61231,nigrofumosus,,Large,f,,,217,50.92,18.55,5.57,2.45,1.22,5.35,4.58,1.63,93.61789028,35.25181117,6.247371151,111.64,67.44,80.25,78.78,79.37,77.69,71.7,65.97,63.01,60.43,8.16,14,3.13,33.47,2.17,21.01,19.52,29.26,21.07,9.44,7.42,8.02,5.99,86.37,69.54,-0.806254272,0.759784573,0.394926578,Chile,Aconcagua,,Papudo,,-32.467,71.4,69,5.082378154,-0.584362023,0.27824534,-0.040775419,0.193832069,,,nig-f61231,18.3,-12.1,13.8,44.6,3.3,,,,,,,,,,,
FMNH,61232,nigrofumosus,,Large,f,,,209,49.55,18.5,5.78,2.78,1.41,5.92,4.54,1.68,107.4977608,39.6506692,7.441804678,96.79,67.83,83.94,84.89,84.32,81.23,78.33,71.81,66.08,63.94,7.9,12.43,3.23,33.84,2.45,19.44,18.81,27.33,23.27,9.64,7.1,8.17,6.19,86.7,77.06,-0.716640852,1.000862424,0.745949243,Chile,Atacama,,Caldera,,-27.05,70.817,20,5.539417936,-0.992304042,0.309757616,0.58026763,0.099906367,,,nig-f61232,19.8,-11.6,12.9,42.5,3.4,,,,,,,,,,,
FMNH,61233,nigrofumosus,,Large,m,,,200,49.52,20.03,4.7,2.59,1.26,5.07,4.53,1.49,74.86101134,36.85936413,5.898026048,98.56,64.55,79.34,80.45,80.02,79.28,72.46,66.42,62.39,61.5,8.16,11.7,3.09,30.83,1.81,19.18,19.36,28.21,21.21,9.48,6.58,7.94,6.78,77.63,68.5,-0.806720653,0.933559053,0.906995561,Chile,Atacama,,Caldera,,-27.05,70.817,20,4.11477571,-0.424618771,-0.039389943,0.215835255,-0.150371214,,,nig-f61233,20.3,-11.7,13.6,43.7,3.3,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nig-f61234,20.4,-11.9,13.4,43.6,3.3,,,,,,,,,,,
